longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_NEAR BAY
-0.761374145790915,-0.34011338829147,-1.1729526357488778,-0.7424079704116214,-0.5330427107805608,-0.6257046143381446,-0.4781018091691743,-1.2606808873372282,162500.0,False,True
-0.734581088967506,-0.34011338829147,1.2820470438629639,-1.0829418657893706,-1.1295594205565305,-1.0519911184105006,-1.1083621135508848,-1.4566074995453395,112500.0,False,True
-0.761374145790915,-0.34011338829147,1.2820470438629639,-1.0209398960427216,-1.0245929608963813,-1.034979685149397,-1.024507738289799,-1.2484538440311115,112500.0,False,True
-0.761374145790915,-0.34011338829147,1.2820470438629639,-0.9990007375169843,-0.8530624048663813,-0.8888814936128621,-0.8405691086848361,-1.6677591320240481,137500.0,False,True
-0.761374145790915,-0.34011338829147,0.08961862805149791,-0.7309614529199324,-0.80185925381265,-0.7678001156955966,-0.8026993908249909,-1.0791563213310331,118800.0,False,True
-0.761374145790915,-0.34011338829147,1.2820470438629639,-0.8144256429634984,-0.9068257134727992,-0.8578606447249676,-0.9487683025701084,-0.7267470683494466,98200.0,False,True
-0.734581088967506,-0.34011338829147,0.4403328679960467,-0.763393252479718,-0.1182971872453372,-0.6527227730469559,-0.23194864308018004,-1.5681204858516065,118800.0,False,True
-0.734581088967506,-0.34011338829147,-1.663952571671246,-0.7657779436238199,-0.3819934151720534,-0.6887469846587043,-0.3671976354367703,-1.6956814664971513,162500.0,False,True
-0.734581088967506,-0.35638170024082455,-1.663952571671246,-1.1330203798155103,-1.1654016262941422,-1.1100301260072063,-1.1543467709521256,-1.570942111229941,137500.0,False,True
-0.734581088967506,-0.35638170024082455,1.2820470438629639,-1.064341274865376,-1.073235954397426,-0.8388478663743226,-1.0299176979840625,-1.411520277354034,500001.0,False,True
-0.734581088967506,-0.35638170024082455,-1.2430954837377874,-0.7090222943941951,-0.26934648285384455,-0.434576158286924,-0.28063828032855254,-0.911622314492414,162500.0,False,True
-0.761374145790915,-0.35638170024082455,1.2820470438629639,-1.0805571746452687,-1.0501945364232468,-0.330506213630762,-1.021802758442667,-1.6329003018292056,137500.0,False,True
-0.761374145790915,-0.35638170024082455,1.2820470438629639,-1.1373128238748935,-1.1935633593736945,-1.0439857380523343,-1.1678716701877845,-1.7015598527020153,162500.0,False,True
-0.734581088967506,-0.3726500121901675,-0.4715241558597802,-0.679929062436152,-0.38455357272473994,-0.5166313069581286,-0.4429370711564608,-0.593248917636989,187500.0,False,True
-0.734581088967506,-0.35638170024082455,0.37019002000713697,-0.36514983141470325,0.32204991181675197,0.09277827280728161,0.0033846036202869684,-1.056289398994113,179200.0,False,True
-0.707788032144135,-0.35638170024082455,0.15976147604040766,1.3585049275421393,5.068582014497643,2.2362188637063105,5.023827199896917,-0.9611183263373675,130000.0,False,True
-0.707788032144135,-0.323845076342127,-0.19095276390414112,1.008909205816803,2.13464145911884,0.8142631775870202,1.9320352346252638,-0.47621024829815034,183800.0,False,True
-0.707788032144135,-0.34011338829147,-0.33123845988196066,-1.0233245871868235,-0.9989913853695156,-1.0329783400598556,-1.0136878189012717,-0.963116977647021,125000.0,False,True
-0.707788032144135,-0.323845076342127,-0.822238395804329,0.5729876646749783,1.9784718484049595,0.7902470365125213,2.12138382392449,-1.4261574590041448,170000.0,False,True
-0.707788032144135,-0.323845076342127,0.22990432402931743,0.5496176914627798,1.504842701157945,0.6041219431851546,1.3910392651989028,-0.6079448831491487,193100.0,False,True
-0.680994975320726,-0.34011338829147,-0.33123845988196066,1.0375254995460255,2.3471345359918248,1.070435349048342,2.12138382392449,-0.6780152467111255,257800.0,False,True
-0.680994975320726,-0.34011338829147,-0.4013813078708704,1.5860044626894592,2.8310043134495855,1.3296095381439763,2.7895138461660456,-0.2509504889277685,273400.0,False,True
-0.680994975320726,-0.34011338829147,0.37019002000713697,-0.7757936464290478,-0.6533701157568292,-0.8458525741877181,-0.6431055798442143,-0.30544312904685605,237500.0,False,True
-0.680994975320726,-0.34011338829147,1.2820470438629639,-0.15529701073373736,0.5217422009263041,-0.3395122665336991,0.39831166130153045,-0.6261090965221779,350000.0,False,True
-0.707788032144135,-0.34011338829147,0.01947578006258815,1.6170054475627835,3.6272133123351074,1.4556942787850957,3.5793679615285328,-0.47262443271318344,335700.0,False,True
-0.6542019184973169,-0.323845076342127,1.2820470438629639,-0.4633991065517009,-0.6968927941525008,-0.5606608989280434,-0.5998259022901055,0.7559582841033569,313400.0,False,True
-0.6542019184973169,-0.34011338829147,1.2820470438629639,-0.21682204225156598,-0.03893230311205368,-0.5256373598610657,-0.026370174698162885,-0.21861936480101732,268500.0,False,True
-0.680994975320726,-0.34011338829147,1.2820470438629639,-0.344641487575427,-0.09525576927115811,-0.5486528283907939,-0.11833948950064424,-0.27951944588340666,259400.0,False,True
-0.6542019184973169,-0.323845076342127,1.2820470438629639,0.4771230806820826,0.6497500785606323,0.20985696054546388,0.68233454525037,0.1501318018300906,275700.0,False,True
-0.680994975320726,-0.323845076342127,-0.4013813078708704,0.4084439757319483,0.916006464040035,0.2859080739480438,0.9095528524094416,0.15383518513915478,225000.0,False,True
-0.680994975320726,-0.323845076342127,1.2820470438629639,-0.503938856001433,-0.5330427107805608,-0.6847442944796212,-0.5754810836659192,0.8506590858637132,262500.0,False,True
-0.680994975320726,-0.323845076342127,-0.12080991591523137,0.6335588197351663,1.5381247493428702,0.5721004217524893,1.5046484187784386,-0.5888401279833412,218500.0,False,True
-0.680994975320726,-0.323845076342127,-0.5416670038486899,0.7050995540582228,1.7890201895061537,0.5150620867005544,2.0321194889691405,-0.36522631675032124,255000.0,False,True
-0.680994975320726,-0.307576764392784,1.2820470438629639,-0.04989366216443403,0.1581998284448118,-0.29548267456378435,0.14404355567114083,-0.2916877053274746,224100.0,False,True
-0.680994975320726,-0.307576764392784,0.08961862805149791,-0.4137975307543817,-0.1771808109571282,-0.5596602263832725,-0.11833948950064424,-0.10134556001398395,243100.0,False,True
-0.680994975320726,-0.307576764392784,1.2820470438629639,-0.5730948991803876,-0.5381630258859339,-0.7007550551959537,-0.47269184947491066,-0.2949208177401498,231600.0,False,True
-0.680994975320726,-0.307576764392784,-0.4013813078708704,1.2120848912942837,3.2073474736945107,1.3246061754201224,3.2331305410956617,-0.7178707051801022,218500.0,False,True
-0.680994975320726,-0.307576764392784,1.2820470438629639,0.8152722849157299,1.5560458522116762,0.5520869708570736,1.5452231164854158,-0.3261938323500253,234100.0,False,True
-0.6274088616739459,-0.29130845244342946,1.1417613478851443,0.016400751641598373,-0.25142537998503856,-0.26446182567588994,-0.2508835020101027,1.3020603625352065,327600.0,False,True
-0.6274088616739459,-0.29130845244342946,0.931332803918415,0.3311799826630472,-0.11061671458727751,-0.13637573994522897,0.05207424086865946,0.9653464007206065,347600.0,False,True
-0.6542019184973169,-0.307576764392784,0.5104757159849564,0.04549398359964137,-0.23350427711623262,-0.4405801935555487,-0.24276856246870726,1.3587280055500939,366100.0,False,True
-0.6542019184973169,-0.2750401404940864,0.22990432402931743,-1.0238015254156438,-1.1346797356619034,-1.1370482847160175,-1.1327069321750711,0.7757684456137477,335000.0,False,True
-0.6274088616739459,-0.2750401404940864,1.2820470438629639,0.15232814685540583,-0.2207034893527998,-0.17340062410174817,-0.16973410659614854,1.5864566871265184,373600.0,False,True
-0.6542019184973169,-0.29130845244342946,1.2820470438629639,0.5000161156654607,0.1966021917351103,-0.05732260890833668,0.2414228301678858,0.9009780717773472,389500.0,False,True
-0.6542019184973169,-0.2750401404940864,1.2820470438629639,0.06266375983717494,-0.3384707367763818,-0.33350823126507434,-0.2671133810928935,2.110808736600372,391100.0,False,True
-0.6006158048505368,-0.2750401404940864,-0.4013813078708704,1.3384735219316835,1.4101168717085422,0.7972517443259168,1.3261197488677394,1.0653965339273885,337300.0,False,True
-0.6006158048505368,-0.29130845244342946,1.1417613478851443,0.21671480774615673,-0.061973721086232766,-0.20342080044487182,0.035844361785868625,2.266350835581069,295200.0,False,True
-0.5738227480271277,-0.29130845244342946,0.7209042599516857,0.44993760163932106,0.2554858154469013,0.12379912169517605,0.35503198374742156,1.3959969740889304,292300.0,False,True
-0.5738227480271277,-0.307576764392784,0.4403328679960467,1.1972998062008517,0.4526179470037668,0.3819726382460395,0.5092158350339344,2.298329256535528,411500.0,False,True
-0.5470296912037568,-0.29130845244342946,-0.2610956118930509,-0.12858846991979625,-0.3871137302774265,-0.3905465663170093,-0.33203289742405684,1.4237429569758877,311500.0,False,True
-0.5738227480271277,-0.29130845244342946,0.01947578006258815,0.26583944531465553,-0.018451042690561165,-0.09434749306485586,0.0818290191871093,2.0046450817405312,325900.0,False,True
-0.5202366343803477,-0.29130845244342946,-1.102809787759968,-0.4118897778391002,-0.7352951574427994,-0.7017557277407246,-0.7350748946466957,4.677488505230064,392600.0,False,True
-0.5470296912037568,-0.29130845244342946,0.08961862805149791,0.18332913172873033,-0.09525576927115811,-0.16239322610926948,-0.06153491271087635,2.2594143398593296,319300.0,False,True
-0.5738227480271277,-0.307576764392784,0.01947578006258815,1.2325932351335598,0.7444759080100352,0.3929800362385182,0.8121735779126966,1.9122368506000715,333300.0,False,True
-0.5202366343803477,-0.307576764392784,-0.4013813078708704,-0.5506788024258299,-0.80185925381265,-0.7718028058746798,-0.745894814035223,2.68071827916192,335200.0,False,True
-0.5470296912037568,-0.307576764392784,-0.5416670038486899,-0.42524404824607076,-0.702013109257874,-0.6927496748377875,-0.689090237245455,2.7959934326392992,351200.0,False,True
-0.5202366343803477,-0.307576764392784,-0.33123845988196066,-0.3289025260243546,-0.5791255467289189,-0.5736696420100637,-0.5322014061118103,1.886489519022768,368900.0,False,True
-0.5202366343803477,-0.323845076342127,-0.12080991591523137,-0.30791724395625797,-0.5970466495977248,-0.5996871281741041,-0.5484312851946012,2.746614988518443,365900.0,False,True
-0.5470296912037568,-0.323845076342127,0.22990432402931743,-0.5969418106214065,-0.8095397264707097,-0.8148317252998236,-0.7837645318950682,1.9827187011963892,366700.0,False,True
-0.5470296912037568,-0.323845076342127,0.37019002000713697,0.6149582288111716,0.0941958896276477,0.030736575031492717,0.09264893857563652,1.578697217336098,362800.0,False,True
-0.49344357755697676,-0.34011338829147,-0.2610956118930509,-1.0438329310260996,-1.1756422565048885,-1.1090294534624354,-1.119182032939412,1.5976256209157598,483300.0,False,True
-0.5738227480271277,-0.323845076342127,1.2820470438629639,-0.05037060039325441,-0.4203957784623519,-0.4215674152049037,-0.3130980384941342,2.00470386560258,331400.0,False,True
-0.5470296912037568,-0.34011338829147,0.7910471079405955,0.23054601638194766,-0.15669955053563567,-0.16739658883312342,-0.10751957011211703,1.8461050057953536,323500.0,False,True
-0.5738227480271277,-0.35638170024082455,1.1417613478851443,0.16806710840647826,0.2759670758683938,0.025733212307638774,0.23330789062649038,-0.4418804728617455,216700.0,False,True
-0.5738227480271277,-0.35638170024082455,0.30004717201822717,-0.10808012608052002,0.09675604718033426,-0.2834746040265349,0.05748420056292306,-0.33119046062415963,233100.0,False,True
-0.5738227480271277,-0.34011338829147,1.2820470438629639,-0.5206316940101462,-0.7301748423374262,-0.7247711962704527,-0.6539254992327416,0.9379531210059407,296400.0,False,True
-0.6006158048505368,-0.34011338829147,1.2820470438629639,-0.24305364483668673,-0.41527546335697874,-0.4695996973539016,-0.42670719207366997,1.6912683131592405,273700.0,False,True
-0.6006158048505368,-0.35638170024082455,1.2820470438629639,-0.1419427403267668,-0.08245498150772529,-0.10535489105733453,-0.015550255309635665,-0.224203831695638,227700.0,False,True
-0.6006158048505368,-0.35638170024082455,1.2820470438629639,-0.09281810275826796,-0.08501513906041185,-0.1613925535644987,-0.06694487240513995,-0.3614053657171598,199600.0,False,True
-0.6006158048505368,-0.35638170024082455,1.2820470438629639,0.11465002677859604,0.11211699249645365,-0.04931722855017037,0.1332236362826136,0.5279944670787373,239800.0,False,True
-0.6006158048505368,-0.34011338829147,1.2820470438629639,-0.21777591870920673,-0.40503483314623245,-0.47860575025683866,-0.34014783696545225,0.25124004455374854,270100.0,False,True
-0.6006158048505368,-0.34011338829147,1.2820470438629639,0.22100725180554012,0.09931620473302083,-0.20041878281055944,0.14945351536540444,1.0030268562937836,302100.0,False,True
-0.6274088616739459,-0.35638170024082455,1.2820470438629639,-0.21348347464982334,-0.028691672901307422,-0.44758490136894424,-0.01825523515676747,-0.2846924257436868,269500.0,False,True
-0.6274088616739459,-0.34011338829147,1.2820470438629639,-0.49964641194204956,-0.6866521639417547,-0.6227025967038322,-0.6836802775511914,0.6620216725496331,314700.0,False,True
-0.6006158048505368,-0.34011338829147,1.2820470438629639,0.2128993019155937,-0.24374490732697887,-0.2134275258925797,-0.23194864308018004,2.65220810606833,390100.0,False,True
-0.6274088616739459,-0.34011338829147,1.2820470438629639,-0.07898689412247703,-0.525362238122501,-0.37353513305590585,-0.5619561844302602,3.077156644817937,410300.0,False,True
-0.6542019184973169,-0.34011338829147,1.2820470438629639,0.0020926047769870637,-0.4715989295160832,-0.2814732589369933,-0.3753125749781657,1.889605063711346,352400.0,False,True
-0.6542019184973169,-0.34011338829147,1.2820470438629639,-0.4724609328992881,-0.6636107459675755,-0.6006878007188748,-0.5673661441245238,1.4023456311901832,287300.0,False,True
-0.6274088616739459,-0.34011338829147,1.2820470438629639,0.1590052820588911,-0.3384707367763818,-0.3565236997948025,-0.3076880787998706,2.27105354454496,348700.0,False,True
-0.6542019184973169,-0.34011338829147,1.2820470438629639,-0.18486718092060073,0.13515841047063273,-0.3164967980039709,0.04666428117439585,-0.5272346405563683,243800.0,False,True
-0.6542019184973169,-0.35638170024082455,1.2820470438629639,-0.759577746649155,-0.8428217746556351,-0.8748720779860709,-0.7864695117422,-0.8524857492714839,211500.0,False,True
-0.680994975320726,-0.35638170024082455,1.2820470438629639,-0.18772881029352298,0.032752108363170135,-0.03730915801292091,0.06018918041005487,-0.37016416116240686,218400.0,False,True
